DepCode;DepLib;ComInsee;ComLib;InsNumeroInstall;InsNom;EquipementId;EquNbEquIdentique;ActCode;Sport / Activité;Niveau pratiqué;NatureLibelle;gps;InsNoVoie;InsLibelleVoie;InsCodePostal;Utilisation;Utilisateurs;typeerp;EquipementTypeCode;EquipementTypeLib;InsArrondissement;Famille type d'équipement
95;Val-d'Oise;95060;Bessancourt;950600001;Complexe Sportif des Marboulus;157455;1;7901;Tennis;Compétition départementale;Intérieur;49.04417, 2.20828;;Chemin de l'Isle;95550;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95063;Bezons;950630006;Parc Albert Bettencourt;159095;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.93003, 2.22001;;Reu Francis de Pressence;95870;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95091;Bouffémont;950910007;Complexe Sportif Jean Baptiste Clement;154854;1;7901;Tennis;Entrainement;Intérieur;49.04149, 2.31133;;Rue Jean Baptiste Clement;95570;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95127;Cergy;951270025;Complexe Sportif du Ponceau;159148;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.0416, 2.06608;50;Rue de Pontoise;95000;Récréation sportive,Performance sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;"Salle polyvalente à dominante sportive;Établissement sportif couvert";1105;Mur de tennis;;Mur et fronton
95;Val-d'Oise;95127;Cergy;951270030;Complexe Sportif de la Justice;159161;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.044365, 2.060918;;Avenue du Nord;95000;Récréation sportive;Scolaires / Universités,Autre(s) association(s) et groupes divers;;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
95;Val-d'Oise;95127;Cergy;951270051;Complexe Sportif des Touleuses;159203;2;7901;Tennis;Entrainement;Découvert;49.0272, 2.07879;;Chemin de la Chasse Maree;95000;;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95151;Chauvry;951510001;Terrain de Tennis;347037;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.05523, 2.26868;2BIS;Rue de Baillet;95560;Récréation sportive;Individuel(s) / Famille(s);;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95170;Condécourt;951700001;Terrain de Sports;156741;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.038967, 1.94154;;Rue de l'Aubette;95450;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;1105;Mur de tennis;;Mur et fronton
95;Val-d'Oise;95199;Domont;951990008;Tennis des Beursillons;154961;3;7901;Tennis;Compétition régionale;Découvert;49.023, 2.33115;;Chemin des Beursillons;95330;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95205;Écouen;952050001;Courts de Tennis Intercommunal;154992;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.02987, 2.37184;;Avenue du Marechal Foch;95440;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;1105;Mur de tennis;;Mur et fronton
95;Val-d'Oise;95218;Éragny;952180024;Court de Tennis du Bois;159386;2;7901;Tennis;;Découvert;49.0135, 2.10239;;Chemin des Pincevents;95610;Récréation sportive;Individuel(s) / Famille(s);;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95250;Fosses;952500004;Stade Auguste Delaune;155066;1;7901;Tennis;Entrainement;Intérieur;49.10245, 2.50649;;Rue du Grand Tremblay;95470;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95252;Franconville;952520013;Csl Centre de Sports et Loisirs;155125;1;7901;Tennis;Scolaire;Intérieur;48.99215, 2.22014;;Boulevard Rhin et Danube;95130;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95268;Garges-lès-Gonesse;952680001;Centre Sportif Pierre de Coubertin;159517;3;7901;Tennis;Entrainement;Découvert;48.976, 2.40779;;Avenue Joliot Curie;95140;Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95323;Jouy-le-Moutier;953230006;Terrain de Sports;159799;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.0106, 2.02295;;Rue Rossini;95280;;Scolaires / Universités,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
95;Val-d'Oise;95355;Magny-en-Vexin;953550003;Court de Tennis Couvert;156561;1;7901;Tennis;Entrainement;Intérieur;49.151, 1.78146;;Rue Moliere;95420;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95370;Marines;953700001;Stade Jean Moulin;156706;1;7901;Tennis;Compétition départementale;Découvert;49.14638, 1.96999;23;Boulevard Gambetta;95640;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95371;Marly-la-Ville;953710005;Salle des Sports;155305;1;7901;Tennis;Entrainement;Intérieur;49.087399, 2.504896;;Rue Marcel Petit;95670;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95371;Marly-la-Ville;953710006;Cosec;155312;2;7901;Tennis;Compétition départementale;Découvert;49.089099, 2.501737;;Rue Serge Laverdure;95670;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95371;Marly-la-Ville;953710001;Courts de Tennis Couverts;355932;1;7901;Tennis;Entrainement;Intérieur;49.08278, 2.50217;;Chemin du Loup;95670;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95388;Menucourt;953880002;Cosec de Menucourt;157626;1;7901;Tennis;Scolaire;Intérieur;49.03042, 1.97839;;Rue Bernard Astruc;95180;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95392;Mériel;953920005;Tennis Club de Meriel;159882;2;7901;Tennis;Compétition régionale;Intérieur;49.07811, 2.20215;;Rue des Petits Pres;95630;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95428;Montmorency;954280001;Terrain de Proximite Jean Xxiii;159919;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.99828, 2.32649;;Chemin des Bois Briffaults;95160;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95428;Montmorency;954280009;Complexe Sportif des Gallerands;159940;4;7901;Tennis;Compétition régionale;Découvert;48.98801, 2.33062;;Rue des Gallerands;95160;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95428;Montmorency;954280009;Complexe Sportif des Gallerands;159944;1;7901;Tennis;Entrainement;Intérieur;48.9889, 2.3302;;Rue des Gallerands;95160;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95450;Neuville-sur-Oise;954500001;Stade et Tennis;155358;2;7901;Tennis;Compétition départementale;Découvert;49.01946, 2.05253;;Rue des Beaux Soleils;95000;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95488;Pierrelaye;954880001;Parc des Sports;159453;3;7901;Tennis;Compétition départementale;Intérieur;49.015, 2.16475;;Rue du General de Gaulle;95480;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;"Salle polyvalente à dominante sportive;Établissement sportif couvert";501;Court de tennis;;Court de tennis
95;Val-d'Oise;95500;Pontoise;955000010;Parc des Sports des Louvrais;159619;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.06074, 2.08618;;Boulevard de l'Europe;95300;Récréation sportive,Formation sportive;Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95500;Pontoise;955000013;Pontoise Tennis Club;159652;1;7901;Tennis;Compétition départementale;Découvert;49.04422, 2.08978;3;Chaussee Jules Cesar;95300;Récréation sportive,Formation sportive;Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95500;Pontoise;955000045;Sarl Aux Deux Sets;160063;2;7901;Tennis;Compétition départementale;Intérieur;49.0559, 2.09081;77;Rue de Gisors;95300;Récréation sportive,Formation sportive;Individuel(s) / Famille(s);"Salle polyvalente à dominante sportive;Établissement sportif couvert";501;Court de tennis;;Court de tennis
95;Val-d'Oise;95504;Presles;955040003;Presles Tennis Club;157479;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.11563, 2.28643;;Rue de la Republique;95590;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;1105;Mur de tennis;;Mur et fronton
95;Val-d'Oise;95539;Saint-Brice-sous-Forêt;955390009;Complexe de Nezant;155463;1;7901;Tennis;Entrainement;Intérieur;48.9944, 2.35276;3;Chemin de Vezant;95350;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95555;Saint-Gratien;955550001;Gymnase du Forum;155470;1;7901;Tennis;Entrainement;Intérieur;48.9674, 2.28624;;Place Francois Truffautcentre Commercial;95210;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95555;Saint-Gratien;955550024;Enghien Tennis Club Courts Couverts;223596;1;7901;Tennis;Compétition nationale;Intérieur;48.97445, 2.28866;55;Avenue Danielle Casanova;95210;Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95572;Saint-Ouen-l'Aumône;955720009;Lep Insdustriel d'Epluches;160125;1;7901;Tennis;Loisir - Entretien - Remise en forme;Intérieur;49.0557, 2.13225;45;Avenue du Château;95310;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement d'enseignement, colonie de vacances, crèche;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95572;Saint-Ouen-l'Aumône;955720010;Parc des Sports;160139;1;7901;Tennis;Compétition régionale;Découvert;49.0427, 2.10159;;Boulevard Ducher;95310;Récréation sportive,Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement sportif couvert;1105;Mur de tennis;;Mur et fronton
95;Val-d'Oise;95572;Saint-Ouen-l'Aumône;955720012;Stade Escutary;160159;1;7901;Tennis;Entrainement;Intérieur;49.0331, 2.11608;13;Rue Leo Lagrange;95310;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95580;Saint-Witz;955800002;Tennis Robert Thumloup;155514;2;7901;Tennis;Entrainement;Intérieur;49.08925, 2.56142;;Rue de Paris;95470;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95598;Soisy-sous-Montmorency;955980004;Gymnase Descartes;157200;1;7901;Tennis;Scolaire;Intérieur;48.9797, 2.29608;;Avenue des Courses;95230;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
95;Val-d'Oise;95607;Taverny;956070006;Complexe Sportif Jean Bouin;160427;2;7901;Tennis;Compétition départementale;Découvrable;49.018, 2.21727;111;Rue de Montmorency;95150;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;"Établissement sportif couvert;Établissement de plein air";501;Court de tennis;;Court de tennis
95;Val-d'Oise;95625;Us;956250002;Jardin Public;157107;1;7901;Tennis;Compétition départementale;Découvert;49.10286, 1.97368;;Rue Henri Iv;95450;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
95;Val-d'Oise;95656;Vienne-en-Arthies;956560001;Ensemble Sportif;156813;1;7901;Tennis;Entrainement;Découvert;49.0658, 1.71819;;Route de la Vallee du Roi;95510;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;1105;Mur de tennis;;Mur et fronton
95;Val-d'Oise;95680;Villiers-le-Bel;956800002;Parc des Sports et des Loisirs;160320;2;7901;Tennis;Compétition départementale;Intérieur;48.9982, 2.40307;;Avenue Champ Bacon;95400;Récréation sportive,Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
91;Essonne;91114;Brunoy;911140002;Tennis Municipaux;363757;3;7901;Tennis;Compétition nationale;Découvert;48.6975, 2.49514;;Avenue Prost;91800;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;;Court de tennis
91;Essonne;91121;Buno-Bonnevaux;911210001;Terrain de Tennis;149537;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.36518, 2.38519;57;Rue Jean Claude Brege;91720;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);;501;Court de tennis;;Court de tennis
91;Essonne;91129;Cerny;911290002;Complexe Sportif;335284;3;7901;Tennis;Compétition départementale;Découvert;48.48012, 2.31887;;Avenue Carnot;91590;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
91;Essonne;91132;Chamarande;911320003;Plateau Sportif;348785;1;7901;Tennis;Scolaire;Découvert;48.51448, 2.21512;;Rue des Ecoles;91730;Récréation sportive,Formation sportive;Scolaires / Universités,Individuel(s) / Famille(s);;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
91;Essonne;91159;Chevannes;911590001;Complexe Sportif;155756;2;7901;Tennis;Entrainement;Découvert;48.53431, 2.44226;;Rue de la Liberation;91750;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;;Court de tennis
